#{"t_start": 1770881564.9366617, "env_id": "None"}
r,l,t
-423.8525,713,1443.318458
-188.45297,635,1443.362533
-730.6652,1709,1443.621897
-105.85812,219,1443.631553
-121.52494,307,1443.728228
-84.94771,353,1443.763033
-177.77032,722,1443.786881
-164.39517,388,1443.919659
-112.73787,139,1444.11664
-52.265377,299,1444.159393
-42.7775,72,1444.262611
-153.90652,518,1444.366421
-180.61655,528,1444.389295
-17.931717,40,1444.423916
-25.215858,49,1444.493379
-129.57178,556,1444.561231
-92.95026,304,1444.697323
-10.179504,19,1444.723319
-197.39674,315,1445.012149
-1187.6361,1784,1445.048491
-92.999405,325,1445.189633
-421.41806,571,1445.206975
-44.717358,234,1445.384542
-87.65546,248,1445.543842
-691.26385,1067,1445.642394
-357.2005,1353,1445.722163
-140.6767,466,1446.057127
-2017.2897,3025,1446.107689
-249.01035,322,1446.112634
-19.039747,40,1446.165298
-423.3386,855,1446.243112
-137.20422,296,1446.482562
-170.42476,374,1446.782932
-167.66019,453,1446.81835
-199.38164,769,1446.836717
-875.6302,1657,1446.876919
-22.510487,74,1446.888459
-178.14761,347,1446.983064
-246.9537,1100,1447.132272
-23.962568,43,1447.191947
-213.47246,768,1447.217512
-78.4771,221,1447.299259
-138.01103,312,1447.323501
-102.32859,343,1447.328375
-73.69349,127,1447.481941
-357.8668,1618,1447.534551
-81.746895,271,1447.717591
-65.866806,194,1447.764983
-346.56372,728,1447.869295
-291.92072,684,1447.876252
-117.6048,516,1447.940158
-43.606693,81,1447.986033
-179.04318,552,1448.017639
-138.63689,562,1448.142911
-34.845592,187,1448.209725
-37.850197,81,1448.260096
-146.09383,457,1448.642341
-96.68977,398,1448.779094
-40.609795,153,1448.860862
-416.49988,945,1448.896972
-478.1734,715,1448.901886
-117.733505,492,1449.502515
-159.52267,1362,1449.739351
-156.46286,1215,1450.020484
-27.231108,80,1450.134838
-295.09158,876,1450.135949
-392.40753,560,1450.306853
-66.33508,202,1450.424242
-499.55273,1135,1450.548424
-132.7243,408,1450.901226
-246.33943,608,1451.016739
-407.26636,1629,1451.268053
-1344.4984,2247,1451.268124
-149.38033,662,1451.386287
-16.499565,82,1451.503026
-81.310715,440,1451.653789
-560.8087,1513,1451.927762
-824.51306,3066,1452.155042
-580.7959,1258,1452.366138
-115.05003,320,1452.385258
-447.67966,1100,1452.485892
-184.7338,892,1452.551741
-219.42365,756,1452.592511
-129.61844,212,1452.669717
-280.64883,988,1452.69003
-8.287256,16,1452.6929
-38.313675,219,1452.798562
-103.43304,310,1452.83006
-99.021614,170,1452.836912
-371.21732,752,1453.230145
-212.8251,387,1453.244232
-198.41695,384,1453.379852
-158.49509,409,1453.422007
-142.5393,761,1453.649398
-31.014935,56,1453.729675
-201.26035,355,1453.893232
-71.89763,175,1454.143534
-14.459444,16,1454.166372
-1199.329,1796,1454.233608
-377.0933,1096,1454.372971
-288.71027,1358,1454.640329
-201.68846,657,1454.6708
-39.54014,381,1454.92347
-43.383163,164,1455.157208
-100.414925,492,1455.352197
-46.622158,157,1455.385724
-629.03796,1513,1455.422725
-163.813,585,1455.513268
-86.858185,146,1455.563134
-260.25818,1085,1455.726652
-92.8115,163,1455.747725
-18.712955,42,1455.787445
-837.7257,1811,1455.83507
-559.5252,1719,1455.896156
-46.27825,146,1455.955914
-72.18192,175,1456.038424
-132.9435,514,1456.158854
-46.57061,190,1456.430138
-305.46225,752,1456.463563
-153.69952,422,1456.499813
-237.39336,543,1456.618646
-435.9269,927,1456.892559
-128.2424,373,1456.969808
-624.00696,1925,1456.999457
-146.67566,881,1457.302112
-134.4962,435,1457.593789
-51.969414,205,1457.599658
-52.76539,530,1457.769121
-236.18103,732,1457.954934
-86.32329,175,1458.028378
-691.58936,1010,1458.084116
-127.76887,545,1458.39248
-79.65622,1403,1458.495274
-138.14618,612,1458.838015
-192.57944,659,1459.026531
-10.694894,15,1459.048832
-178.42773,526,1459.2497
-97.62355,346,1459.334514
-684.81555,2092,1459.518763
-511.81845,2481,1459.532977
-311.75696,1203,1459.751114
-135.07713,310,1459.776027
-1043.1422,1661,1459.993246
-186.38933,1174,1460.073107
-65.89733,117,1460.162218
-100.760635,284,1460.485786
-162.11218,613,1460.662307
-71.854645,123,1460.663444
-152.06801,579,1460.999137
-66.55126,323,1461.1261
-168.57144,1470,1461.163459
-60.750015,327,1461.593538
-182.90726,1409,1461.781044
-763.19336,1778,1461.807503
-27.501482,29,1461.822665
-25.36557,61,1461.895417
-213.90446,1743,1462.034077
-109.70441,338,1462.089488
-159.67903,799,1462.155163
-53.21741,65,1462.248037
-152.37299,369,1462.561176
-161.68205,347,1462.58444
-1007.6141,2213,1462.719809
-681.6661,1431,1462.724665
-30.850788,166,1462.96169
-81.39295,338,1463.205018
-383.44547,1195,1463.549027
-218.32643,376,1463.752191
-408.161,861,1463.806467
-29.21528,50,1463.877915
-88.387245,243,1463.90054
-43.991016,121,1463.928343
-175.16243,699,1463.97532
-909.93054,2043,1464.109244
-73.614426,244,1464.251036
-441.9258,1166,1464.268495
-1349.8802,1980,1464.748245
-808.3228,1803,1464.841827
-223.18459,647,1464.85505
-120.73503,704,1464.888483
-198.21236,527,1465.00696
-21.640497,35,1465.060773
-98.08,384,1465.305164
-106.6268,317,1465.315714
-133.35704,339,1465.379403
-235.04764,861,1465.509666
-165.04504,491,1465.555453
-505.14984,1112,1465.57863
-84.77676,140,1465.584421
-65.41864,121,1465.757253
-66.629166,165,1465.792213
-19.281384,118,1465.927846
-79.072044,218,1466.104236
-531.86804,1443,1466.186453
-14.617997,51,1466.260283
-525.5189,847,1466.278652
-234.99475,803,1466.467912
-211.76347,655,1466.51683
-6.947195,6,1466.525
-141.48665,400,1466.831954
-22.203667,36,1466.883261
-68.20273,252,1466.884384
-103.196785,326,1466.93481
-59.456207,83,1467.003804
-191.308,549,1467.063114
-401.848,1192,1467.216257
-510.8931,1334,1467.217822
-135.51993,233,1467.553384
-273.93066,444,1467.571697
-197.17113,317,1467.67066
-44.072906,89,1467.680767
-351.13434,1397,1467.925842
-60.016872,189,1467.942092
-345.25565,777,1468.175754
-249.21983,951,1468.245472
-37.71981,50,1468.315715
-398.0828,1590,1468.378899
-194.29185,599,1468.428697
-237.02509,997,1468.431217
-119.45984,163,1468.664175
-98.70211,530,1468.683046
-21.82234,63,1468.754715
-136.9833,772,1468.785024
-207.9055,644,1468.863791
-54.63599,104,1468.937419
-10.394665,13,1468.958018
-119.01479,308,1469.138649
-174.50258,844,1469.602206
-99.03799,587,1469.721347
-44.381695,214,1469.912787
-485.15115,1047,1469.944942
-603.4686,1137,1469.962032
-83.79779,325,1470.187491
-80.448456,247,1470.316015
-9.591547,17,1470.340283
-397.62646,972,1470.362374
-18.569,33,1470.408479
-806.5049,1182,1470.464594
-44.695747,175,1470.590805
-317.49026,1697,1470.624078
-99.31237,358,1470.699672
-41.552467,275,1470.989804
-111.624374,404,1471.048127
-96.51488,393,1471.265971
-281.27982,1033,1471.428684
-54.51102,320,1471.504969
-32.456867,90,1471.63642
-98.11841,288,1471.679485
-116.57729,548,1471.781468
-94.153656,227,1471.975829
-222.82297,940,1471.991687
-259.0644,1148,1472.07434
-54.050323,205,1472.08496
-1048.8633,2243,1472.376075
-110.33357,265,1472.458752
-413.03204,1019,1472.914975
-114.48464,370,1472.917881
-6.1281633,3,1472.920953
-10.880247,13,1472.941648
-250.68576,890,1472.982603
-9.977656,18,1473.007498
-256.15802,658,1473.040945
-31.210863,75,1473.050082
-157.24506,781,1473.123526
-188.12955,797,1473.133096
-18.484434,31,1473.176271
-300.7923,500,1473.185392
-46.545208,111,1473.210421
-24.338871,41,1473.237273
-1040.4098,2298,1473.239424
-106.719604,251,1473.48725
-74.01663,227,1473.563497
-46.544956,86,1473.688085
-143.92822,312,1473.689201
-9.292067,14,1473.710664
-57.177334,352,1473.718379
-63.44865,123,1473.887815
-228.09473,680,1474.022176
-241.55634,775,1474.304299
-304.9466,427,1474.307219
-392.76468,1116,1474.530555
-198.71321,999,1474.930766
-679.8581,1678,1475.429084
-305.28323,1153,1475.548164
-682.64874,1278,1475.559689
-55.112255,325,1475.894266
-678.50775,1152,1475.958745
-92.39591,288,1475.961609
-904.9087,1511,1476.193749
-421.636,932,1476.26493
-94.7742,303,1476.329754
-19.722054,120,1476.501148
-143.88266,394,1476.52426
-292.54376,437,1476.587369
-139.91325,785,1476.684582
-42.93936,102,1476.829659
-135.08255,478,1476.948422
-70.56726,158,1477.175345
-103.84484,282,1477.234683
-308.5662,727,1477.235812
-312.47424,459,1477.245257
-274.86667,563,1477.336229
-112.84205,142,1477.452349
-148.70975,347,1477.688124
-66.979996,197,1477.737827
-106.32625,322,1477.806987
-837.2141,2452,1477.840031
-31.538218,182,1477.996358
-181.17973,629,1478.14928
-1029.2749,2528,1478.167638
-152.85893,339,1478.29116
-62.475204,88,1478.293275
-93.448204,163,1478.526343
-167.19272,561,1478.639359
-122.97061,552,1478.789016
-678.0847,875,1478.942379
-83.88081,387,1479.085192
-530.5451,1798,1479.093144
-10.807701,17,1479.119426
-51.552597,114,1479.247382
-194.79295,426,1479.253186
-125.41251,811,1479.314286
-74.86833,194,1479.591096
-79.88591,267,1479.630031
-193.14967,455,1479.76816
-194.97025,617,1479.825228
-25.603249,86,1479.951595
-758.57367,1910,1479.99811
-231.4813,1465,1480.391413
-189.05879,563,1480.754814
-207.92151,691,1480.757315
-285.04477,1025,1481.094043
-160.94334,590,1481.234199
-27.556538,156,1481.456649
-145.12537,256,1481.82396
-188.7108,753,1481.8307
-825.3903,1308,1481.865982
-1450.6554,2056,1482.198777
-331.44308,2414,1482.250698
-1197.1702,1973,1482.421674
-8.500648,83,1482.538801
-315.49503,1326,1483.005844
-13.720747,26,1483.045379
-214.96568,353,1483.055277
-21.597364,63,1483.137192
-163.69624,708,1483.224994
-39.478355,67,1483.322368
-909.3541,1376,1483.818643
-912.13806,2288,1484.060395
-1040.3936,1550,1484.116316
-58.644974,227,1484.149066
-11.840454,49,1484.187177
-56.401886,209,1484.453916
-412.46588,783,1484.460911
-75.46643,210,1484.492162
-21.3949,24,1484.526675
-35.85383,127,1484.713871
-255.08455,1759,1484.803982
-131.735,537,1484.843874
-424.7107,1207,1484.894044
-23.078949,112,1484.967397
-159.96506,396,1485.038017
-1047.8672,2404,1485.319519
-163.69836,624,1485.360321
-111.517204,328,1485.367241
-9.478881,12,1485.384494
-110.39367,410,1485.436643
-101.28236,340,1485.458756
-9.271149,18,1485.461803
-142.64478,295,1485.464689
-7.292574,6,1485.467185
-226.3529,522,1485.471122
-135.28978,213,1485.628243
-895.1447,1810,1485.681191
-70.93305,188,1485.736761
-47.721382,85,1485.802794
-261.68008,427,1485.97429
-56.052547,94,1486.113683
-133.00604,486,1486.173116
-125.707184,485,1486.441814
-229.95688,772,1486.506636
-14.185217,25,1486.541658
-542.5724,752,1486.559661
-126.65369,323,1486.644013
-20.746143,116,1486.725778
-279.1549,723,1486.85313
-319.7171,973,1486.874772
-122.8304,205,1486.939635
-134.1935,439,1487.075332
-257.3068,396,1487.111691
-320.96396,1026,1487.116072
-175.79178,692,1487.11717
-7.353818,4,1487.118239
-20.57347,98,1487.25557
-106.16755,188,1487.344063
-122.28231,280,1487.517129
-69.29987,492,1487.578129
-61.132614,174,1487.59175
-14.083976,56,1487.671761
-142.36409,422,1487.717579
-153.71379,368,1487.781807
-46.553604,267,1487.899506
-42.69164,255,1488.038433
-142.01826,407,1488.160303
-20.19271,41,1488.220068
-39.356266,268,1488.2837
-61.925217,420,1488.639626
-475.391,1635,1489.073209
-583.5223,1658,1489.233366
-23.617237,28,1489.273278
-280.7525,762,1489.378627
-78.427925,315,1489.720331
-179.2011,760,1489.729973
-145.46484,363,1489.896806
-283.23965,577,1489.89686
-297.50275,1263,1490.029549
-34.518272,118,1490.067203
-20.863464,38,1490.120615
-36.613564,81,1490.23626
-10.842218,14,1490.257283
-176.03452,446,1490.368034
-342.77356,1856,1490.378647
-241.4369,499,1490.750035
-1060.4116,2673,1490.77434
-145.12302,383,1490.81174
-127.83563,392,1490.93436
-872.66956,2236,1490.9921
-21.733763,50,1491.064481
-122.916145,282,1491.154783
-38.274097,78,1491.26557
-269.97897,658,1491.326706
-175.60611,519,1491.806807
-281.19296,708,1491.946505
-41.705887,74,1492.053618
-505.78162,1688,1492.141366
-179.44968,1026,1492.242915
-101.24742,212,1492.35781
-120.976425,403,1492.382892
-8.323689,17,1492.409027
-722.44305,1237,1492.580356
-72.69174,162,1492.817596
-42.751568,129,1493.002651
-937.25995,2272,1493.158935
-86.04996,119,1493.171414
-355.69617,1347,1493.256941
-299.64932,626,1493.307459
-52.973965,329,1493.628711
-17.93571,40,1493.686417
-456.0218,1011,1493.695096
-49.247025,93,1493.821185
-348.24612,1194,1494.072594
-517.94946,2120,1494.310819
-87.74362,197,1494.59223
-390.21658,947,1494.620185
-202.7578,413,1494.670412
-72.45806,1057,1494.693532
-281.73746,993,1494.736307
-87.98001,234,1495.026328
-550.138,843,1495.033608
-35.92502,94,1495.167123
-13.253547,21,1495.197183
-268.09842,446,1495.312938
-642.153,2303,1495.455847
-207.02197,297,1495.465555
-169.89507,727,1495.673336
-87.79129,208,1495.760568
-61.091213,226,1495.79562
-14.8006115,26,1495.836529
-390.6697,919,1495.925889
-591.0894,1579,1495.979137
-197.98877,299,1496.196071
-98.867714,429,1496.294812
-210.46022,427,1496.450995
-236.7827,342,1496.472033
-65.54021,136,1496.491088
-403.11963,866,1496.568833
-31.42252,47,1496.635036
-200.26222,276,1496.846959
-43.821007,198,1497.130638
-220.49171,603,1497.353181
-243.17131,1050,1497.69775
-904.29987,2058,1497.701747
-1083.9363,1839,1497.844136
-39.58657,102,1497.8473
-47.827938,140,1498.043402
-7.9258575,11,1498.057785
-384.63303,509,1498.08021
-757.42303,1215,1498.209253
-403.4149,1659,1498.302131
-73.56599,118,1498.46864
-200.65721,471,1498.735307
-619.7005,1174,1498.811745
-223.60878,681,1498.826105
-197.44353,929,1499.031399
-7.485541,5,1499.038705
-16.467972,40,1499.099152
-447.19598,713,1499.106803
-79.34248,336,1499.219819
-156.35574,565,1499.286503
-386.63925,1900,1499.357943
-121.43356,201,1499.394956
-221.79085,477,1499.510083
-64.41899,136,1499.704432
-416.6784,1078,1499.760583
-200.05176,466,1499.767384
-154.1384,462,1499.948871
-210.13235,500,1500.112309
-190.43993,983,1500.222744
-86.47868,353,1500.619262
-154.75961,946,1500.716629
-474.23145,820,1500.939138
-117.0266,543,1501.007017
-198.84885,887,1501.042277
-355.42065,771,1501.058696
-22.846521,61,1501.094474
-102.36548,254,1501.30431
-16.536972,39,1501.358901
-27.803131,45,1501.424524
-177.92699,278,1501.493383
-144.50476,382,1501.590738
-408.43228,1375,1501.682381
-15.724755,16,1501.705252
-78.39008,736,1501.775104
-86.22882,219,1501.805653
-829.08923,2051,1502.162896
-156.7454,477,1502.460942
-306.32693,605,1502.573125
-101.8525,179,1502.716282
-399.29803,1506,1502.781236
-135.2304,1029,1503.063869
-107.832794,260,1503.087484
-74.82957,218,1503.093334
-18.282114,25,1503.100047
-80.944855,374,1503.106827
-14.435663,17,1503.112099
-216.37892,944,1503.158671
-53.39918,115,1503.323192
-825.08325,1450,1503.500751
-62.951736,321,1503.570941
-227.33665,406,1503.68891
-68.70273,429,1503.714127
-856.373,1903,1503.785842
-35.675003,61,1503.872772
-58.467762,114,1503.878546
-136.40132,313,1504.135349
-177.02147,598,1504.17941
-102.07027,459,1504.227451
-803.5489,1443,1504.231401
-49.179993,265,1504.256235
-116.484535,158,1504.455958
-82.067314,220,1504.494362
-231.20596,1016,1504.953119
-177.84557,579,1504.963658
-622.17523,1372,1505.055346
-199.71368,404,1505.072039
-35.77634,48,1505.124872
-21.972008,39,1505.127013
-342.0301,914,1505.569965
-204.64906,962,1505.611903
-23.524054,41,1505.630183
-189.83994,505,1505.694267
-440.34222,1301,1505.739575
-95.16321,128,1505.813577
-65.32696,169,1506.054983
-75.52468,228,1506.066424
-79.621735,292,1506.112162
-690.2411,1490,1506.59817
-11.403285,29,1506.640191
-70.525894,424,1506.66396
-574.495,1094,1506.702797
-297.0292,1254,1506.763041
-92.51094,120,1506.878042
-53.83502,225,1507.083492
-189.6666,294,1507.088344
-217.78963,366,1507.166556
-269.837,1077,1507.616024
-120.219124,394,1507.650748
-86.140785,597,1507.735847
-49.212315,418,1507.769533
-212.17401,286,1508.034807
-226.20815,281,1508.1458
-1015.73676,1906,1508.355935
-236.43983,492,1508.363206
-35.310135,97,1508.501372
-1621.6445,2436,1508.642253
-237.68434,789,1508.912132
-19.589445,53,1508.987827
-105.95935,322,1509.102201
-1057.8529,1418,1509.135262
-102.400024,640,1509.284175
-316.0021,915,1509.349668
-42.78195,99,1509.425851
-56.027416,94,1509.561789
-973.48315,2426,1509.607281
-109.42898,357,1509.613519
-29.056265,42,1509.666955
-393.78296,1081,1509.699057
-118.04961,580,1509.816362
-92.69775,502,1509.853895
-283.49673,969,1509.888248
-165.11737,237,1509.958495
-68.03569,201,1509.960758
-40.145763,133,1510.152355
-45.474907,144,1510.164876
-49.23314,240,1510.166875
-110.52689,407,1510.440196
-291.81284,538,1510.474191
-22.278458,36,1510.525455
-305.9097,975,1510.752537
-270.3944,608,1510.766807
-353.98236,870,1510.815039
-142.55946,476,1510.850773
-114.90627,283,1510.934706
-190.86913,401,1511.019074
-102.251976,408,1511.516565
-225.92172,640,1511.68195
-114.14622,202,1511.805356
-513.8843,1175,1511.83411
-60.81742,166,1511.91891
-100.38019,142,1512.009058
-451.14996,1394,1512.159951
-378.45187,1042,1512.340612
-49.726315,146,1512.369634
-12.035075,44,1512.437714
-686.11847,1072,1512.55633
-340.47617,1245,1512.599397
-178.0585,570,1512.656641
-90.970894,183,1512.822128
-90.12555,357,1513.115628
-206.90216,857,1513.242915
-198.7971,693,1513.340374
-35.32316,90,1513.373006
-196.20665,518,1513.398582
-28.378895,46,1513.437639
-309.93805,815,1513.607189
-186.61049,462,1513.775287
-447.7005,1484,1514.049778
-243.97092,865,1514.059481
-285.44986,342,1514.096567
-126.0218,548,1514.124978
-81.05555,397,1514.342586
-1545.0438,2519,1514.364825
-112.009224,219,1514.409721
-45.979595,128,1514.592295
-162.87718,864,1514.673387
-32.936275,420,1514.724878
-181.62282,487,1514.747117
-65.50998,127,1514.774515
